gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,chemistry_score,career_Accountant,career_Artist,career_Banker,career_Business Owner,career_Construction Engineer,career_Designer,career_Doctor,career_Game Developer,career_Government Officer,career_Lawyer,career_Real Estate Developer,career_Scientist,career_Software Engineer,career_Stock Investor,career_Teacher,career_Unknown,career_Writer
0,0,1,0,5,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,1,15,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3,0,21,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,30,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3,1,15,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,1,18,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,24,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,15,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,2,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,14,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,5,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,0,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,10,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,5,0,2,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,30,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,7,0,28,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,29,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,35,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,12,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,0,32,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,2,0,27,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,25,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,2,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,2,0,24,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,16,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,1,1,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,2,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,35,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,4,0,14,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,26,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,41,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,2,1,6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,35,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,1,30,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,1,12,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,29,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,9,1,4,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,0,0,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,17,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,20,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,35,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,2,0,26,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,1,24,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,6,0,0,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,0,32,96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,1,4,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,3,0,34,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,3,0,29,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,1,35,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,5,0,23,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,8,0,5,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,31,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,14,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,6,0,3,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,0,18,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,47,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,2,0,4,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,32,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3,1,20,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,6,0,3,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,0,19,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,5,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,3,0,22,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,9,0,3,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,33,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,13,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,19,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,1,10,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,0,29,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,1,31,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3,1,3,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,29,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,0,34,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,34,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,30,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,0,18,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,32,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,31,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,7,0,3,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,1,5,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,24,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,27,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,21,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,4,0,32,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,7,0,5,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,7,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,8,0,1,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,22,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,1,15,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,12,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,3,1,21,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,5,0,24,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,7,0,18,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,4,87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,6,0,5,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,7,0,32,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,8,1,0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,34,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,5,0,28,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,30,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,8,0,31,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3,1,33,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,28,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,31,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,0,7,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,6,0,28,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,4,1,44,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,13,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,15,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,16,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,18,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,28,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,5,0,29,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,8,0,30,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,32,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,19,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,18,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,5,0,23,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,7,0,16,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,0,1,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,35,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,3,0,32,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,31,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,24,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,13,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,27,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,7,0,4,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,0,8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,1,35,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,2,1,7,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,9,0,4,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,25,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,28,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,4,0,19,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,2,0,16,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,0,6,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,5,0,4,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,9,0,34,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3,0,31,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,2,0,27,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,4,0,22,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,1,25,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,19,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,28,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3,1,34,84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,0,34,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,7,0,34,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,19,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,13,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,18,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,1,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,29,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,5,0,34,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,31,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,2,0,14,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,1,32,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,5,0,33,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,32,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,11,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,12,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,24,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,1,29,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,33,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,13,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,10,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,3,0,38,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,2,0,5,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,3,1,35,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,21,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,6,0,5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,15,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,28,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,5,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,2,0,35,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,8,1,28,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,16,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,29,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,6,0,35,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,29,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,3,1,14,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,11,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,1,1,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,4,0,14,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,4,1,11,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,28,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,6,0,18,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,31,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,6,0,2,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,32,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,3,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,0,33,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,4,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,0,0,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,10,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,8,0,11,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,5,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,4,0,33,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,2,1,29,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3,0,26,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,25,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,2,1,30,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,13,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,25,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,15,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,6,0,10,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,17,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,5,0,4,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,32,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,5,0,34,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,8,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,1,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,3,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,9,0,4,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,2,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,5,1,3,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,4,0,4,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,21,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,4,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,5,1,1,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,49,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,3,0,12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,6,0,9,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,20,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,1,16,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,13,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,30,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,3,0,38,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,4,0,7,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,8,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,9,1,11,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,1,30,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,1,11,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,35,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,4,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,1,6,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,33,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,3,0,11,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,21,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,3,0,24,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,0,4,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,12,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,0,28,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,20,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,35,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,33,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,6,0,4,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,4,0,1,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,7,87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,3,0,27,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,34,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,0,17,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,18,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,1,9,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,2,0,3,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,5,0,28,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,28,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,2,0,26,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,3,0,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,3,0,33,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,3,1,31,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,5,1,7,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,26,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,9,0,3,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,31,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,4,0,1,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,1,30,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,1,28,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,3,0,24,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,1,28,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,0,6,85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,9,1,5,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,12,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,7,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,4,0,26,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,4,0,18,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,31,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,17,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,2,1,23,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,17,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,29,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,35,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,5,0,35,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,28,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,1,2,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,1,28,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3,1,26,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,0,26,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,22,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,0,26,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
